"YEAR","MONTH_NUM","ANSP_NAME","APT_NAME","APT_ICAO","APT_ICAO_2ND","TYP_APT_SERVICE","FLT_ARR_1","FLT_DEP_1","FLT_TOT_1"
2014,1,"Croatia Control","SPLIT","LDSP","LDSP","TWR",207,206,413
2014,1,"Croatia Control","ZAGREB","LDZA","LDZA","TWR",1278,1280,2558
2014,1,"Croatia Control","ZADAR","LDZD","LDZD","TWR",68,68,136
2014,1,"ENAIRE","ALICANTE","LEAL","LEAL","TWR",1884,1889,3773
2014,1,"ENAIRE","ALMERIA","LEAM","LEAM","TWR",225,225,450
2014,1,"ENAIRE","ASTURIAS","LEAS","LEAS","TWR",425,425,850
2014,1,"ENAIRE","BILBAO","LEBB","LEBB","TWR",1358,1342,2700
2014,1,"HungaroControl","DEBRECEN","LHDC","LHDC","AFIS",46,47,93
2014,1,"HungaroControl","BALATON","LHSM","LHSM","TWR",18,17,35
2014,1,"ENAV","CROTONE","LIBC","LIBC","AFIS",5,5,10
2014,1,"ENAV","PALESE MACCHIE / Bari","LIBD","LIBD","TWR",1077,1072,2149
2014,1,"ENAV","GINO LISA / Foggia","LIBF","LIBF","AFIS",1,2,3
2014,1,"ENAV","GROTTAGLIE / Taranto","LIBG","LIBG","TWR",21,20,41
2014,1,"ENAV","PESCARA","LIBP","LIBP","TWR",172,165,337
2014,1,"ENAV","LAMEZIA TERME","LICA","LICA","TWR",614,614,1228
2014,1,"ENAV","CATANIA FONTANAROSSA / Catania","LICC","LICC","TWR",1979,1987,3966
2014,1,"ENAV","LAMPEDUSA","LICD","LICD","AFIS",106,109,215
2014,1,"ENAV","PANTELLERIA","LICG","LICG","TWR",124,124,248
2014,1,"ENAV","PALERMO","LICJ","LICJ","TWR",1433,1431,2864
2014,1,"ENAV","REGGIO CALABRIA","LICR","LICR","TWR",196,192,388
2014,1,"ENAV","ALGHERO","LIEA","LIEA","TWR",349,351,700
2014,1,"ENAV","ELMAS / Cagliari","LIEE","LIEE","TWR",994,991,1985
2014,1,"ENAV","OLBIA COSTA SMERALDA / Olbia","LIEO","LIEO","TWR",279,273,552
2014,1,"ENAIRE","BARCELONA","LEBL","LEBL","TWR",9178,9184,18362
2014,1,"ENAIRE","A CORUNA","LECO","LECO","TWR",463,452,915
2014,1,"ENAIRE","GIRONA","LEGE","LEGE","TWR",362,351,713
2014,1,"ENAIRE","GRANADA","LEGR","LEGR","TWR",287,284,571
2014,1,"ENAIRE","IBIZA","LEIB","LEIB","TWR",647,653,1300
2014,1,"ENAIRE","JEREZ","LEJR","LEJR","TWR",303,299,602
2014,1,"ENAIRE","SABADELL","LELL","LELL","TWR",36,83,119
2014,1,"ENAIRE","BARAJAS / Madrid","LEMD","LEMD","TWR",12880,12905,25785
2014,1,"ENAIRE","MALAGA","LEMG","LEMG","TWR",2767,2776,5543
2014,1,"ENAIRE","MENORCA / Mahon","LEMH","LEMH","TWR",425,425,850
2014,1,"ENAIRE","SON SAN JUAN","LESJ","LEPA","TWR",2771,2770,5541
2014,1,"ENAIRE","PAMPLONA","LEPP","LEPP","TWR",114,121,235
2014,1,"Avinor (Continental)","BODO","ENBO","ENBO","TWR",1680,1681,3361
2014,1,"Avinor (Continental)","BERGEN FLESLAND","ENBR","ENBR","TWR",3981,3973,7954
2014,1,"Avinor (Continental)","BATSFJORD","ENBS","ENBS","AFIS",110,108,218
2014,1,"Avinor (Continental)","BERLEVAG","ENBV","ENBV","AFIS",80,79,159
2014,1,"Avinor (Continental)","KRISTIANSAND KJEVIK","ENCN","ENCN","TWR",678,676,1354
2014,1,"Avinor (Continental)","BARDUFOSS","ENDU","ENDU","TWR",116,116,232
2014,1,"Avinor (Continental)","EVENES / Harstad and Narvik","ENEV","ENEV","TWR",420,418,838
2014,1,"Avinor (Continental)","FAGERNES LEIRIN","ENFG","ENFG","AFIS",55,54,109
2014,1,"Avinor (Continental)","FLORO","ENFL","ENFL","AFIS",519,516,1035
2014,1,"Avinor (Continental)","OSLO GARDERMOEN","ENGM","ENGM","TWR",9463,9491,18954
2014,1,"Avinor (Continental)","HAUGESUND KARMOY","ENHD","ENHD","TWR",304,303,607
2014,1,"Avinor (Continental)","HAMMERFEST","ENHF","ENHF","AFIS",550,541,1091
2014,1,"Avinor (Continental)","HASVIK","ENHK","ENHK","AFIS",55,56,111
2014,1,"Avinor (Continental)","HONNINGSVAG/VALAN","ENHV","ENHV","AFIS",91,88,179
2014,1,"Avinor (Continental)","KRISTIANSUND KVERNBERGET","ENKB","ENKB","TWR",568,566,1134
2014,1,"Avinor (Continental)","KIRKENES HOYBUKTMOEN","ENKR","ENKR","TWR",321,321,642
2014,1,"Avinor (Continental)","LEKNES","ENLK","ENLK","AFIS",240,240,480
2014,1,"Avinor (Continental)","MEHAMN","ENMH","ENMH","AFIS",119,124,243
2014,1,"Avinor (Continental)","ARO / Molde","ENML","ENML","AFIS",362,361,723
2014,1,"Avinor (Continental)","KJAERSTAD","ENMS","ENMS","AFIS",296,295,591
2014,1,"Avinor (Continental)","BANAK","ENNA","ENNA","TWR",131,132,263
2014,1,"Avinor (Continental)","NARVIK/FRAMNES","ENNK","ENNK","AFIS",101,102,203
2014,1,"Avinor (Continental)","NAMSOS","ENNM","ENNM","AFIS",129,129,258
2014,1,"Avinor (Continental)","ORSTA/VOLDA","ENOV","ENOV","AFIS",230,228,458
2014,1,"Avinor (Continental)","MO I RANA/ROSSVOLL","ENRA","ENRA","AFIS",296,296,592
2014,1,"Avinor (Continental)","RORVIK/RYUM","ENRM","ENRM","AFIS",132,132,264
2014,1,"Avinor (Continental)","ROEROS","ENRO","ENRO","TWR",54,54,108
2014,1,"Avinor (Continental)","ROST","ENRS","ENRS","AFIS",54,54,108
2014,1,"Avinor (Continental)","SVALBARD LONGYEAR","ENSB","ENSB","AFIS",65,64,129
2014,1,"Avinor (Continental)","SANDANE/ANDA","ENSD","ENSD","AFIS",103,101,204
2014,1,"Avinor (Continental)","SOGNDAL HAUKASEN","ENSG","ENSG","AFIS",232,232,464
2014,1,"Avinor (Continental)","SVOLVAER/HELLE","ENSH","ENSH","AFIS",169,169,338
2014,1,"Avinor (Continental)","STOKMARKNES/SKAGEN","ENSK","ENSK","AFIS",258,258,516
2014,1,"Avinor (Continental)","SORKJOSEN","ENSR","ENSR","AFIS",98,98,196
2014,1,"Avinor (Continental)","SVARTNES / Vardo","ENSS","ENSS","AFIS",105,110,215
2014,1,"Avinor (Continental)","STOKKA / Sandnessjoen","ENST","ENST","AFIS",245,242,487
2014,1,"Avinor (Continental)","TROMSO","ENTC","ENTC","TWR",1716,1721,3437
2014,1,"Avinor (Continental)","TORP / Sandefjord","ENTO","ENTO","TWR",958,953,1911
2014,1,"Avinor (Continental)","TRONDHEIM VAERNES","ENVA","ENVA","TWR",2262,2267,4529
2014,1,"Avinor (Continental)","VADSO","ENVD","ENVD","AFIS",304,299,603
2014,1,"Avinor (Continental)","STAVANGER SOLA","ENZV","ENZV","TWR",3226,3207,6433
2014,1,"PANSA","Gdansk Lecha Walesy
Gdansk Lecha Walesy","EPGD","EPGD","TWR",1297,1277,2574
2014,1,"PANSA","Kielce/Maslow       ","EPKA","EPKA","AFIS",1,1,2
2014,1,"PANSA","Krakow - Balice","EPKK","EPKK","TWR",1518,1492,3010
2014,1,"PANSA","Katowice - Pyrzowice","EPKT","EPKT","TWR",824,816,1640
2014,1,"PANSA","Lodz - Lublinek","EPLL","EPLL","TWR",92,91,183
2014,1,"PANSA","Olsztyn/Dajtky      ","EPOD","EPOD","AFIS",2,2,4
2014,1,"PANSA","Ostrow Wielkopolski ","EPOM","EPOM","AFIS",6,6,12
2014,1,"ENAIRE","FUERTEVENTURA","GCFV","GCFV","TWR",1478,1477,2955
2014,1,"ENAIRE","HIERRO","GCHI","GCHI","AFIS",143,136,279
2014,1,"ENAIRE","LA PALMA","GCLA","GCLA","TWR",556,555,1111
2014,1,"ENAIRE","GRAN CANARIA / Las Palmas","GCLP","GCLP","TWR",4550,4581,9131
2014,1,"ENAIRE","LANZAROTE","GCRR","GCRR","TWR",1886,1881,3767
2014,1,"ENAIRE","TENERIFE SUR","GCTS","GCTS","TWR",2713,2723,5436
2014,1,"ENAIRE","TENERIFE NORTE","GCXO","GCXO","TWR",1943,1954,3897
2014,1,"ENAIRE","MELILLA","GEML","GEML","TWR",328,327,655
2014,1,"PANSA","Rzeszow - Jasionka","EPRZ","EPRZ","TWR",289,282,571
2014,1,"PANSA","Szczecin - Goleniów","EPSC","EPSC","TWR",150,152,302
2014,1,"PANSA","Warszawa Chopina","EPWA","EPWA","TWR",4945,4991,9936
2014,1,"PANSA","Wroclaw - Strachowice","EPWR","EPWR","TWR",867,858,1725
2014,1,"PANSA","Zielona Gora - Babimost","EPZG","EPZG","TWR",38,39,77
2014,1,"LFV","MALMEN / Linkoping","ESCF","ESCF","TWR",31,31,62
2014,1,"LFV","RONNEBY","ESDF","ESDF","TWR",155,155,310
2014,1,"LFV","LANDVETTER / Goteborg","ESGG","ESGG","TWR",2324,2312,4636
2014,1,"Finavia","KAJAANI","EFKI","EFKI","AFIS",88,87,175
2014,1,"Finavia","KRUUNUPYY","EFKK","EFKK","TWR",73,72,145
2014,1,"Finavia","KUUSAMO","EFKS","EFKS","AFIS",47,47,94
2014,1,"Finavia","KITTILA","EFKT","EFKT","AFIS",217,215,432
2014,1,"Finavia","KUOPIO","EFKU","EFKU","TWR",215,214,429
2014,1,"Finavia","LAPPEENRANTA","EFLP","EFLP","TWR",33,32,65
2014,1,"Finavia","MARIEHAMN","EFMA","EFMA","TWR",163,163,326
2014,1,"Finavia","OULU","EFOU","EFOU","TWR",470,466,936
2014,1,"Finavia","PORI","EFPO","EFPO","TWR",48,50,98
2014,1,"Finavia","ROVANIEMI","EFRO","EFRO","TWR",239,239,478
2014,1,"Finavia","SAVONLINNA","EFSA","EFSA","AFIS",30,30,60
2014,1,"Finavia","TAMPERE PIRKKALA","EFTP","EFTP","TWR",270,274,544
2014,1,"Finavia","TURKU","EFTU","EFTU","TWR",407,406,813
2014,1,"Finavia","UTTI","EFUT","EFUT","TWR",2,1,3
2014,1,"Finavia","VAASA","EFVA","EFVA","TWR",288,288,576
2014,1,"NATS (Continental)","ALDERGROVE / Belfast","EGAA","EGAA","TWR",1426,1439,2865
2014,1,"NATS (Continental)","BIRMINGHAM","EGBB","EGBB","TWR",3135,3115,6250
2014,1,"NATS (Continental)","MANCHESTER","EGCC","EGCC","TWR",5479,5472,10951
2014,1,"NATS (Continental)","CARDIFF","EGFF","EGFF","TWR",558,549,1107
2014,1,"NATS (Continental)","BRISTOL","EGGD","EGGD","TWR",1888,1863,3751
2014,1,"NATS (Continental)","LUTON","EGGW","EGGW","TWR",3347,3312,6659
2014,1,"NATS (Continental)","SOUTHAMPTON","EGHI","EGHI","TWR",1302,1301,2603
2014,1,"NATS (Continental)","GATWICK / London","EGKK","EGKK","TWR",8745,8768,17513
2014,1,"NATS (Continental)","CITY / London","EGLC","EGLC","TWR",2934,2935,5869
2014,1,"NATS (Continental)","FARNBOROUGH","EGLF","EGLF","TWR",820,805,1625
2014,1,"NATS (Continental)","HEATHROW / London","EGLL","EGLL","TWR",18835,18840,37675
2014,1,"Belgocontrol","MELSBROEK","EBBR","EBMB","TWR",100,114,214
2014,1,"LFV","KALLAX / Lulea","ESPA","ESPA","TWR",582,587,1169
2014,1,"LFV","ARLANDA / Stockholm","ESSA","ESSA","TWR",8433,8440,16873
2014,1,"LFV","BROMMA / Stockholm","ESSB","ESSB","TWR",1951,1951,3902
2014,1,"LFV","BORLANGE","ESSD","ESSD","TWR",110,109,219
2014,1,"LFV","KUNGSANGEN / Norrkoping","ESSP","ESSP","TWR",160,160,320
2014,1,"LFV","VISBY","ESSV","ESSV","TWR",352,351,703
2014,1,"LGS","RIGA","EVRA","EVRA","TWR",2486,2491,4977
2014,1,"Oro Navigacija","KAUNAS","EYKA","EYKA","TWR",221,220,441
2014,1,"Oro Navigacija","PALANGA INTL","EYPA","EYPA","TWR",107,103,210
2014,1,"Oro Navigacija","SIAULIAI","EYSA","EYSA","TWR",62,58,120
2014,1,"Oro Navigacija","VILNIUS","EYVI","EYVI","TWR",1292,1282,2574
2014,1,"PANSA","Poznan - Lawica","EPPO","EPPO","TWR",590,581,1171
2014,1,"NATS (Continental)","DYCE / Aberdeen","EGPD","EGPD","TWR",2787,2795,5582
2014,1,"NATS (Continental)","GLASGOW","EGPF","EGPF","TWR",2557,2559,5116
2014,1,"NATS (Continental)","EDINBURGH","EGPH","EGPH","TWR",3639,3641,7280
2014,1,"NATS (Continental)","STANSTED / London","EGSS","EGSS","TWR",5538,5526,11064
2014,1,"LVNL","SCHIPHOL / Amsterdam","EHAM","EHAM","TWR",16040,16077,32117
2014,1,"LVNL","MAASTRICHT / Beek","EHBK","EHBK","TWR",256,261,517
2014,1,"LVNL","EELDE / Groningen","EHGG","EHGG","TWR",457,449,906
2014,1,"LVNL","ROTTERDAM","EHRD","EHRD","TWR",960,952,1912
2014,1,"IAA","CORK","EICK","EICK","TWR",895,900,1795
2014,1,"IAA","DUBLIN","EIDW","EIDW","TWR",6318,6303,12621
2014,1,"IAA","SHANNON / Limerick","EINN","EINN","TWR",684,689,1373
2014,1,"NAVIAIR","AARHUS","EKAH","EKAH","TWR",342,341,683
2014,1,"NAVIAIR","BILLUND","EKBI","EKBI","TWR",1370,1365,2735
2014,1,"NAVIAIR","KASTRUP / Copenhagen","EKCH","EKCH","TWR",9266,9273,18539
2014,1,"NAVIAIR","ESBJERG","EKEB","EKEB","TWR",410,412,822
2014,1,"NAVIAIR","ROSKILDE / Copenhagen","EKRK","EKRK","TWR",161,161,322
2014,1,"NAVIAIR","BORNHOLM RONNE / Ronne","EKRN","EKRN","TWR",173,172,345
2014,1,"NAVIAIR","SONDERBORG","EKSB","EKSB","AFIS",173,170,343
2014,1,"NAVIAIR","VAGAR","EKVG","EKVG","AFIS",107,108,215
2014,1,"NAVIAIR","AALBORG","EKYT","EKYT","TWR",702,690,1392
2014,1,"Avinor (Continental)","VIGRA / Alesund","ENAL","ENAL","TWR",582,577,1159
2014,1,"Avinor (Continental)","ANDOYA","ENAN","ENAN","TWR",161,158,319
2014,1,"Avinor (Continental)","ALTA","ENAT","ENAT","TWR",373,378,751
2014,1,"Avinor (Continental)","BRINGELAND / Forde","ENBL","ENBL","AFIS",186,186,372
2014,1,"Avinor (Continental)","BRONNOY","ENBN","ENBN","AFIS",372,364,736
2014,1,"ENAIRE","MADRID CUATRO VIENTOS","LEVS","LECU","TWR",55,61,116
2014,1,"ENAIRE","HUESCA","LEHC","LEHC","AFIS",2,3,5
2014,1,"ENAIRE","PALMA DE MALLORCA","LESJ","LESJ","TWR",4,5,9
2014,1,"ENAIRE","CUATRO VIENTOS","LEVS","LEVS","TWR",9,9,18
2014,1,"DSNA","Albert Bray","LFAQ","LFAQ","TWR",66,68,134
2014,1,"DSNA","LHERM / Muret","LFBR","LFBR","TWR",70,70,140
2014,1,"DSNA","PARENTIS/Biscarosse","LFBS","LFBS","TWR",6,5,11
2014,1,"DSNA","LASBORDES / Toulouse","LFCL","LFCL","TWR",9,53,62
2014,1,"DSNA","HABSHEIM / Mulhouse","LFGB","LFGB","TWR",3,8,11
2014,1,"NAV Portugal (Continental)","CASCAIS","LPCS","LPCS","TWR",78,78,156
2014,1,"Skyguide","ALPNACH","LSMA","LSMA","TWR",4,7,11
2014,1,"Skyguide","DUBENDORF","LSMD","LSMD","TWR",40,38,78
2014,1,"Skyguide","EMMEN / Luzern","LSME","LSME","TWR",88,77,165
2014,1,"Skyguide","PAYERNE","LSMP","LSMP","TWR",12,11,23
2014,1,"DSNA","VATRY / Chalons","LFOK","LFOK","TWR",89,90,179
2014,1,"DSNA","MONDESIR / Etampes","LFOX","LFOX","TWR",0,1,1
2014,1,"DSNA","EMERAINVILLE/ Lognes","LFPL","LFPL","TWR",5,10,15
2014,1,"DSNA","VILLAROCHE / Melun","LFPM","LFPM","TWR",71,60,131
2014,1,"DSNA","BRIVE SOUILLAC","LFSL","LFSL","TWR",126,121,247
2014,1,"Belgocontrol","DEURNE / Antwerpen","EBAW","EBAW","TWR",485,485,970
2014,1,"Belgocontrol","BRUSSELS NATL","EBBR","EBBR","TWR",7653,7660,15313
2014,1,"Belgocontrol","BRUSSELS SOUTH / Charleroi","EBCI","EBCI","TWR",1849,1852,3701
2014,1,"Belgocontrol","LIEGE / Bierset","EBLG","EBLG","TWR",1152,1130,2282
2014,1,"Belgocontrol","OOSTENDE","EBOS","EBOS","TWR",186,185,371
2014,1,"DFS","SCHONEFELD / Berlin","EDDB","EDDB","TWR",2340,2336,4676
2014,1,"DFS","DRESDEN","EDDC","EDDC","TWR",700,696,1396
2014,1,"DFS","ERFURT","EDDE","EDDE","TWR",137,134,271
2014,1,"DFS","FRANKFURT MAIN","EDDF","EDDF","TWR",17748,17812,35560
2014,1,"DFS","MUNSTER OSNABRUCK / Osnabruck","EDDG","EDDG","TWR",604,566,1170
2014,1,"DFS","HAMBURG","EDDH","EDDH","TWR",5039,5027,10066
2014,1,"DFS","KOLN BONN / Cologne","EDDK","EDDK","TWR",4185,4168,8353
2014,1,"DFS","DUSSELDORF","EDDL","EDDL","TWR",7295,7289,14584
2014,1,"DFS","MUNCHEN","EDDM","EDDM","TWR",13718,13768,27486
2014,1,"DFS","NURNBERG","EDDN","EDDN","TWR",1838,1819,3657
2014,1,"DFS","LEIPZIG HALLE","EDDP","EDDP","TWR",2262,2261,4523
2014,1,"DFS","SAARBRUCKEN","EDDR","EDDR","TWR",301,307,608
2014,1,"DFS","STUTTGART","EDDS","EDDS","TWR",3749,3754,7503
2014,1,"DFS","TEGEL / Berlin","EDDT","EDDT","TWR",6323,6324,12647
2014,1,"DFS","HANNOVER","EDDV","EDDV","TWR",2084,2082,4166
2014,1,"DFS","BREMEN","EDDW","EDDW","TWR",1303,1288,2591
2014,1,"Skyguide","Grenchen            ","LSZG","LSZG","TWR",165,150,315
2014,1,"DHMI","Kastamonu*          ","LTAL","LTAL","TWR",29,29,58
2014,1,"DHMI","KAPADOKYA","LTAZ","LTAZ","TWR",69,69,138
2014,1,"DHMI","Aydin*              ","LTBD","LTBD","TWR",2,1,3
2014,1,"DHMI","Usak","LTBO","LTBO","TWR",11,11,22
2014,1,"DHMI","YENISEHIR","LTBR","LTBR","TWR",136,135,271
2014,1,"DHMI","CORLU","LTBU","LTBU","TWR",75,79,154
2014,1,"DHMI","Manisa*             ","LTBZ","LTBZ","TWR",44,45,89
2014,1,"DHMI","ADIYAMAN","LTCP","LTCP","TWR",58,58,116
2014,1,"DHMI","SULEYMAN DEMIREL","LTFC","LTFC","TWR",14,18,32
2014,1,"DHMI","CARSAMBA","LTFH","LTFH","TWR",438,441,879
2014,1,"DHMI","Sabiha Gökçen","LTFJ","LTFJ","TWR",6318,6306,12624
2014,1,"SMATSA","Vrsac","LYVR","LYVR","TWR",11,11,22
2014,1,"ENAV","Torino Aeritalia    ","LIMA","LIMA","AFIS",10,9,19
2014,1,"ENAV","Venezia S Nicolo    ","LIPV","LIPV","AFIS",1,0,1
2014,1,"EANS","TALLINN / Tallinn","EETN","EETN","TWR",1224,1228,2452
2014,1,"EANS","TARTU","EETU","EETU","TWR",26,26,52
2014,1,"Finavia","ENONTEKIO","EFET","EFET","AFIS",2,2,4
2014,1,"Finavia","HELSINKI MALMI","EFHF","EFHF","TWR",31,34,65
2014,1,"Finavia","HELSINKI VANTAA","EFHK","EFHK","TWR",6579,6593,13172
2014,1,"Finavia","IVALO","EFIV","EFIV","TWR",99,98,197
2014,1,"Finavia","JOENSUU","EFJO","EFJO","TWR",123,123,246
2014,1,"Finavia","JYVASKYLA","EFJY","EFJY","TWR",79,80,159
2014,1,"Finavia","KEMI TORNIO","EFKE","EFKE","TWR",68,67,135
2014,2,"PANSA","Krzesiny","EPKS","EPKS","AFIS",9,9,18
2014,2,"PANSA","Lublin","EPLB","EPLB","TWR",62,62,124
2014,2,"PANSA","Lask                ","EPLK","EPLK","AFIS",22,21,43
2014,2,"PANSA","Leszno/Strzyzewice  ","EPLS","EPLS","AFIS",4,5,9
2014,2,"PANSA","Lubin               ","EPLU","EPLU","AFIS",9,10,19
2014,2,"PANSA","Malbork             ","EPMB","EPMB","AFIS",18,18,36
2014,2,"PANSA","Miroslawiec         ","EPMI","EPMI","AFIS",4,3,7
2014,2,"PANSA","Mielec              ","EPML","EPML","AFIS",39,38,77
2014,2,"PANSA","Minsk Mazowiecki    ","EPMM","EPMM","AFIS",14,13,27
2014,2,"PANSA","Warszawa-Modlin","EPMO","EPMO","TWR",404,392,796
2014,2,"PANSA","Oksywie             ","EPOK","EPOK","AFIS",10,10,20
2014,2,"PANSA","Poznan/Kobylnica    ","EPPK","EPPK","AFIS",2,0,2
2014,2,"PANSA","CEWICE","EPCE","EPCE","AFIS",11,11,22
2014,2,"SAKAERONAVIGATSIA","KUTAISI","UGKO","UGKO","TWR",75,75,150
2014,2,"UkSATSE","Mariupol","UKCM","UKCM","TWR",9,9,18
2014,2,"UkSATSE","Belbek","UKFB","UKFB","TWR",24,26,50
2014,2,"ENAIRE","LOGRONO","LERJ","LERJ","TWR",28,29,57
2014,2,"LFV","ANGELHOLM","ESTA","ESTA","TWR",244,242,486
2014,2,"ARMATS","Shirak","UDSG","UDSG","TWR",9,9,18
2014,2,"ARMATS","Zvartnots","UDYZ","UDYZ","TWR",698,698,1396
2014,2,"SAKAERONAVIGATSIA","BATUMI","UGSB","UGSB","TWR",63,63,126
2014,2,"Skyguide","BUOCHS","LSZC","LSZC","TWR",29,63,92
2014,2,"PANSA","","EPRU","EPRU","AFIS",5,4,9
2014,2,"SAKAERONAVIGATSIA","TBILISI","UGTB","UGTB","TWR",654,658,1312
2014,2,"HCAA","KALYMNOS","LGKY","LGKY","AFIS",44,43,87
2014,2,"LFV","ARE OSTERSUND","ESNZ","ESNZ","TWR",392,392,784
2014,2,"DHMI","Sanliurfa GAP","LTCS","LTCS","TWR",186,183,369
2014,2,"DHMI","Hatai","LTDA","LTDA","TWR",312,312,624
2014,2,"DHMI","ANTALYA GAZIPASA INTERNATIONAL","LTFG","LTFG","TWR",64,64,128
2014,2,"ENAIRE","Lleida/Alguaire","LEDA","LEDA","TWR",31,30,61
2014,2,"DHMI","IGDIR","LTCT","LTCT","TWR",60,60,120
2014,2,"DHMI","BINGOL","LTCU","LTCU","TWR",40,41,81
2014,2,"DHMI","SIRNAK","LTCV","LTCV","TWR",76,77,153
2014,2,"DHMI","AGRI","LTCO","LTCO","TWR",60,60,120
2014,2,"DHMI","MARDIN","LTCR","LTCR","TWR",135,135,270
2014,2,"DHMI","EDREMIT KORFEZ","LTFD","LTFD","TWR",90,88,178
2014,2,"DHMI","MILAS BODRUM","LTFE","LTFE","TWR",257,255,512
2014,2,"MoldATSA","CHISINAU","LUKK","LUKK","TWR",558,556,1114
2014,2,"M-NAV","OHRID","LWOH","LWOH","TWR",8,8,16
2014,2,"M-NAV","SKOPJE","LWSK","LWSK","TWR",399,400,799
2014,2,"NATS (Continental)","Gibraltar","LXGB","LXGB","TWR",127,113,240
2014,2,"SMATSA","Surcin-Beograd","LYBE","LYBE","TWR",1954,1954,3908
2014,2,"SMATSA","Nis","LYNI","LYNI","TWR",10,10,20
2014,2,"SMATSA","Podgorica","LYPG","LYPG","TWR",290,289,579
2014,2,"SMATSA","Tivat","LYTV","LYTV","TWR",118,117,235
2014,2,"LPS","M R STEFANIK / Bratislava","LZIB","LZIB","TWR",497,492,989
2014,2,"LPS","KOSICE","LZKZ","LZKZ","TWR",192,192,384
2014,2,"LPS","PIESTANY","LZPP","LZPP","TWR",19,9,28
2014,2,"LPS","SLIAC","LZSL","LZSL","TWR",20,21,41
2014,2,"LPS","TATRY","LZTT","LZTT","TWR",68,65,133
2014,2,"LPS","ZILINA","LZZI","LZZI","TWR",25,25,50
2014,2,"UkSATSE","Mokraya / Zaporizhzhia","UKDE","UKDE","TWR",83,79,162
2014,2,"UkSATSE","Lozuvatka / Kryvyi RIH","UKDR","UKDR","TWR",17,16,33
2014,2,"UkSATSE","Simferopol          ","UKFF","UKFF","TWR",320,320,640
2014,2,"UkSATSE","Osnova / Kharkiv","UKHH","UKHH","TWR",328,327,655
2014,2,"UkSATSE","Poltava             ","UKHP","UKHP","TWR",2,1,3
2014,2,"UkSATSE","Kirovograd          ","UKKG","UKKG","TWR",14,15,29
2014,2,"UkSATSE","Zhulyany / Kyiv","UKKK","UKKK","TWR",1235,1227,2462
2014,2,"UkSATSE","Ivano-Frankovsk","UKLI","UKLI","TWR",80,79,159
2014,2,"UkSATSE","Lvov                ","UKLL","UKLL","TWR",291,289,580
2014,2,"UkSATSE","Chernivtsi","UKLN","UKLN","TWR",14,12,26
2014,2,"UkSATSE","Dnipropetrovsk","UKDD","UKDD","TWR",359,363,722
2014,2,"UkSATSE","BORYSPIL/ Kyiv","UKBB","UKBB","TWR",2912,2904,5816
2014,2,"UkSATSE","Donetsk             ","UKCC","UKCC","TWR",651,657,1308
2014,2,"UkSATSE","Luhansk","UKCW","UKCW","TWR",37,37,74
2014,2,"UkSATSE","Rivne","UKLR","UKLR","TWR",2,2,4
2014,2,"UkSATSE","Uzhgorod            ","UKLU","UKLU","TWR",30,31,61
2014,2,"UkSATSE","Kherson             ","UKOH","UKOH","TWR",1,0,1
2014,2,"UkSATSE","Odessa              ","UKOO","UKOO","TWR",485,470,955
2014,2,"UkSATSE","Vinnitsa            ","UKWW","UKWW","TWR",7,9,16
2014,2,"DSNA","Angers Marse","LFJR","LFJR","TWR",46,46,92
2014,2,"DSNA","LE VERSOUD / Grenoble","LFLG","LFLG","TWR",1,6,7
2014,2,"DSNA","AIX LES MILLES","LFMA","LFMA","TWR",41,52,93
2014,2,"ENAIRE","BURGOS","LEBG","LEBG","AFIS",24,24,48
2014,2,"ENAIRE","LA GOMERA","GCGM","GCGM","AFIS",55,51,106
2014,2,"PANSA","Pruszcz Gdanski     ","EPPR","EPPR","AFIS",3,3,6
2014,2,"PANSA","Piotrkow Trybunalski","EPPT","EPPT","AFIS",5,7,12
2014,2,"PANSA","Powidz              ","EPPW","EPPW","AFIS",81,84,165
2014,2,"PANSA","Radom               ","EPRA","EPRA","AFIS",34,37,71
2014,2,"PANSA","Rybnik/Gotartowice  ","EPRG","EPRG","AFIS",3,3,6
2014,2,"PANSA","Rzeszow             ","EPRJ","EPRJ","AFIS",3,3,6
2014,2,"PANSA","Swidwin             ","EPSN","EPSN","AFIS",8,8,16
2014,2,"PANSA","Swidnik             ","EPSW","EPSW","AFIS",1,1,2
2014,2,"PANSA","Tomaszow Mazowiecki ","EPTM","EPTM","AFIS",2,3,5
2014,2,"PANSA","Zielona Gora/Przylep","EPZP","EPZP","AFIS",5,5,10
2014,2,"LFV","UPPSALA","ESCM","ESCM","TWR",6,6,12
2014,2,"LFV","KARLSBORG","ESIA","ESIA","TWR",11,12,23
2014,2,"LFV","SAAB / Linkoping","ESSL","ESSL","TWR",147,144,291
2014,2,"LFV","LJUNGBYHED","ESTL","ESTL","TWR",72,72,144
2014,2,"Avinor (Continental)","RYGGE / Moss","ENRY","ENRY","TWR",488,488,976
2014,2,"PANSA","Warsaw/Babice","EPBC","EPBC","AFIS",25,35,60
2014,2,"PANSA","Bydgoszcz - Szwederowo","EPBY","EPBY","TWR",111,114,225
2014,2,"PANSA","Darlowek            ","EPDA","EPDA","AFIS",3,3,6
2014,2,"PANSA","Deblin              ","EPDE","EPDE","AFIS",9,10,19
2014,2,"PANSA","Jelenia Gora        ","EPJG","EPJG","AFIS",3,3,6
2014,2,"PANSA","Katowice/Muchowiec  ","EPKM","EPKM","AFIS",14,14,28
